source,confidence,target,weight
HNF4A,B,PLA2G4F,0.5
HNF4A,B,PLCB1,0.5
HNF4A,B,PLD1,0.5
HNF4A,B,PLEC,0.5
HNF4A,B,PLEKHA6,0.5
HNF4A,B,PLEKHA7,0.5
HNF4A,B,PLEKHG3,0.5
HNF4A,B,PLEKHG6,0.5
HNF4A,B,MICAL2,0.5
HNF4A,B,MGRN1,0.5
HNF4A,B,METTL7B,0.5
HNF4A,B,MET,0.5
HNF4A,B,GFOD1,0.5
HNF4A,B,GGT6,0.5
HNF4A,B,GIPC2,0.5
HNF4A,B,GLIS3,0.5
HNF4A,B,GMDS,0.5
HNF4A,B,GNA12,0.5
HNF4A,B,GPRC5C,0.5
HNF4A,B,GPRIN2,0.5
HNF4A,B,GDF15,0.5
HNF4A,B,GRAMD2B,0.5
HNF4A,B,GRB10,0.5
HNF4A,B,GSE1,0.5
HNF4A,B,GSN,0.5
HNF4A,B,GTF2IRD1,0.5
HNF4A,B,HDAC4,0.5
HNF4A,B,HIPK2,0.5
HNF4A,B,HIVEP2,0.5
HNF4A,B,HLF,0.5
HNF4A,B,GRAMD4,0.5
HNF4A,B,GDA,0.5
HNF4A,B,GCLC,0.5
HNF4A,B,GATA4,0.5
HNF4A,B,FARP1,0.5
HNF4A,B,FAT1,0.5
HNF4A,B,FERMT2,0.5
HNF4A,B,FGA,0.5
HNF4A,B,FGFR3,0.5
HNF4A,B,FGGY,0.5
HNF4A,B,FHAD1,0.5
HNF4A,B,FHL2,0.5
HNF4A,B,FLNB,0.5
HNF4A,B,FNDC3B,0.5
HNF4A,B,FNIP2,0.5
HNF4A,B,FOXN3,0.5
HNF4A,B,FOXP1,0.5
HNF4A,B,FOXQ1,0.5
HNF4A,B,FRMD4B,0.5
HNF4A,B,FRY,0.5
HNF4A,B,FTO,0.5
HNF4A,B,FYN,0.5
HNF4A,B,GALNT2,0.5
HNF4A,B,HPCAL1,0.5
HIF1A,B,CREBBP,0.5
HNF4A,B,HSD17B2,0.5
HNF4A,B,IL1R1,0.5
HNF4A,B,LPP,0.5
HNF4A,B,LRIG1,0.5
HNF4A,B,LRP5,0.5
HNF4A,B,LRRC8D,0.5
HNF4A,B,LRRFIP1,0.5
HNF4A,B,LSM4,0.5
HNF4A,B,MACF1,0.5
HNF4A,B,MAD1L1,0.5
HNF4A,B,LMO7,0.5
HNF4A,B,MAGI1,0.5
HNF4A,B,MAOA,0.5
HNF4A,B,MAP4K4,0.5
HNF4A,B,MARK2,0.5
ZNF740,B,MBD6,0.5
HNF4A,B,MBNL2,0.5
HNF4A,B,MBNL3,0.5
HNF4A,B,MCF2L,0.5
HNF4A,B,ME3,0.5
HNF4A,B,MAML2,0.5
HNF4A,B,LMNA,0.5
HNF4A,B,LINC00299,0.5
HNF4A,B,LHPP,0.5
HNF4A,B,IL1RAP,0.5
HNF4A,B,INSR,0.5
HNF4A,B,IQGAP2,0.5
HNF4A,B,ITGB5,0.5
HNF4A,B,ITPR1,0.5
HNF4A,B,ITPR2,0.5
HNF4A,B,KALRN,0.5
HNF4A,B,KAZN,0.5
HNF4A,B,KCNMA1,0.5
HNF4A,B,KDM4C,0.5
HNF4A,B,KHDRBS3,0.5
HNF4A,B,KIAA1217,0.5
HNF4A,B,KRT8,0.5
HNF4A,B,KSR1,0.5
HNF4A,B,LAMA5,0.5
HNF4A,B,LARGE1,0.5
HNF4A,B,LEKR1,0.5
HNF4A,B,LGALS2,0.5
HNF4A,B,LHFPL2,0.5
HNF4A,B,IGF2BP3,0.5
HNF4A,B,RALGPS1,0.5
HIF1A,B,CHSY1,0.5
HIF1A,B,CACNA1A,0.5
GATA3,B,KIAA1217,0.5
GATA3,B,KIF21A,0.5
GATA3,B,LAMC1,0.5
GATA3,B,LHFPL2,0.5
GATA3,B,LIMA1,0.5
GATA3,B,LIMCH1,0.5
GATA3,B,LMBR1,0.5
GATA3,B,LPP,0.5
GATA3,B,KDM4C,0.5
GATA3,B,LRBA,0.5
GATA3,B,LRIG1,0.5
GATA3,B,LRP1B,0.5
GATA3,B,LSAMP,0.5
GATA3,B,LTBP1,0.5
GATA3,B,LYPD6B,0.5
GATA3,B,LYZL1,0.5
GATA3,B,MACROD2,0.5
GATA3,B,MAGI1,0.5
GATA3,B,LRCH1,0.5
GATA3,B,MALRD1,0.5
GATA3,B,KCTD3,0.5
GATA3,B,KCNK2,0.5
GATA3,B,HIVEP1,0.5
GATA3,B,HIVEP2,0.5
GATA3,B,HIVEP3,0.5
GATA3,B,HMCN1,0.5
GATA3,B,IER5,0.5
GATA3,B,IGF1R,0.5
GATA3,B,IL1R1,0.5
GATA3,B,IMMP2L,0.5
GATA3,B,KCNMA1,0.5
GATA3,B,INPP4B,0.5
GATA3,B,ITGB5,0.5
GATA3,B,ITGB6,0.5
GATA3,B,ITPR1,0.5
GATA3,B,ITPR2,0.5
GATA3,B,JARID2,0.5
GATA3,B,KALRN,0.5
GATA3,B,KAT2B,0.5
GATA3,B,KCNK1,0.5
GATA3,B,IQCJ,0.5
GATA3,B,MAML2,0.5
GATA3,B,MAML3,0.5
GATA3,B,MAP2,0.5
GATA3,B,MYLK,0.5
GATA3,B,MYO1B,0.5
GATA3,B,MYOF,0.5
GATA3,B,NAALADL2,0.5
GATA3,B,NACA2,0.5
GATA3,B,NAV2,0.5
GATA3,B,NAV3,0.5
GATA3,B,NCALD,0.5
GATA3,B,MTUS1,0.5
GATA3,B,NCAM2,0.5
GATA3,B,NDUFAF6,0.5
GATA3,B,NEDD4L,0.5
GATA3,B,NEDD9,0.5
GATA3,B,NEK7,0.5
GATA3,B,NFIA,0.5
GATA3,B,NFIB,0.5
GATA3,B,NIBAN1,0.5
GATA3,B,NPAS3,0.5
GATA3,B,NCOR2,0.5
GATA3,B,MTSS1,0.5
GATA3,B,MSI2,0.5
GATA3,B,MPDZ,0.5
GATA3,B,MAP4K4,0.5
GATA3,B,MAPK10,0.5
GATA3,B,MAPKAP1,0.5
GATA3,B,MARCHF10,0.5
GATA3,B,MAST4,0.5
GATA3,B,MB21D2,0.5
GATA3,B,MBNL1,0.5
GATA3,B,MBNL2,0.5
GATA3,B,MCC,0.5
GATA3,B,MCF2L2,0.5
GATA3,B,ME3,0.5
GATA3,B,MECOM,0.5
GATA3,B,MED13L,0.5
GATA3,B,MICAL2,0.5
GATA3,B,MID1,0.5
GATA3,B,MIDEAS,0.5
GATA3,B,MITF,0.5
GATA3,B,MLLT3,0.5
GATA3,B,MME,0.5
GATA3,B,HECW2,0.5
GATA3,B,NRP1,0.5
GATA3,B,HDAC9,0.5
GATA3,B,GULP1,0.5
GATA3,B,DOCK10,0.5
GATA3,B,DOCK4,0.5
GATA3,B,DOCK5,0.5
GATA3,B,DPYD,0.5
GATA3,B,DSCAM,0.5
GATA3,B,DST,0.5
GATA3,B,DTNB,0.5
GATA3,B,DUSP10,0.5
GATA3,B,DNMBP,0.5
GATA3,B,EBF1,0.5
GATA3,B,EFHC1,0.5
GATA3,B,EFNA5,0.5
GATA3,B,EGLN3,0.5
GATA3,B,EHF,0.5
GATA3,B,ELAPOR1,0.5
GATA3,B,ELMO1,0.5
GATA3,B,EML4,0.5
GATA3,B,ENPP2,0.5
GATA3,B,ECE1,0.5
GATA3,B,EPAS1,0.5
GATA3,B,DNAJC5B,0.5
GATA3,B,DLG2,0.5
GATA3,B,CRADD,0.5
GATA3,B,CREB5,0.5
GATA3,B,CRIM1,0.5
GATA3,B,CSGALNACT1,0.5
GATA3,B,CTNNA1,0.5
GATA3,B,CTNND2,0.5
GATA3,B,CUEDC1,0.5
GATA3,B,CUX1,0.5
GATA3,B,DMD,0.5
GATA3,B,CYP24A1,0.5
GATA3,B,DAAM1,0.5
GATA3,B,DAB2IP,0.5
GATA3,B,DCLK1,0.5
GATA3,B,DENND1A,0.5
GATA3,B,DIP2C,0.5
GATA3,B,DLC1,0.5
GATA3,B,DLEU1,0.5
GATA3,B,DLG1,0.5
GATA3,B,CYRIB,0.5
GATA3,B,ERBB4,0.5
GATA3,B,ERC1,0.5
GATA3,B,ERC2,0.5
GATA3,B,FOXJ3,0.5
GATA3,B,FOXO3,0.5
GATA3,B,FRMD3,0.5
GATA3,B,FRMD4B,0.5
GATA3,B,FSIP1,0.5
GATA3,B,FTO,0.5
GATA3,B,FYB1,0.5
GATA3,B,FYN,0.5
GATA3,B,FNIP2,0.5
GATA3,B,GABBR2,0.5
GATA3,B,GLI3,0.5
GATA3,B,GLIS3,0.5
GATA3,B,GMDS,0.5
GATA3,B,GNAQ,0.5
GATA3,B,GPATCH2,0.5
GATA3,B,GRAMD2B,0.5
GATA3,B,GRHL2,0.5
GATA3,B,GSE1,0.5
GATA3,B,GHR,0.5
GATA3,B,FMN2,0.5
GATA3,B,FMN1,0.5
GATA3,B,FLNB,0.5
GATA3,B,ESRRG,0.5
GATA3,B,ETV6,0.5
GATA3,B,EVL,0.5
GATA3,B,EXOC4,0.5
GATA3,B,EXOC6B,0.5
GATA3,B,EXT1,0.5
GATA3,B,EYA2,0.5
GATA3,B,EYS,0.5
GATA3,B,FAM13A,0.5
GATA3,B,FAM172A,0.5
GATA3,B,FAT1,0.5
GATA3,B,FBXW11,0.5
GATA3,B,FERMT2,0.5
GATA3,B,FGD5,0.5
GATA3,B,FGGY,0.5
GATA3,B,FHL2,0.5
GATA3,B,FHOD3,0.5
GATA3,B,FIGN,0.5
GATA3,B,FILIP1L,0.5
GATA3,B,HDAC4,0.5
GATA3,B,NRP2,0.5
GATA3,B,OFCC1,0.5
GATA3,B,OSBPL10,0.5
GATA3,B,TACC1,0.5
GATA3,B,TANC1,0.5
GATA3,B,TAOK3,0.5
GATA3,B,TBC1D1,0.5
GATA3,B,TBL1XR1,0.5
GATA3,B,TCF12,0.5
GATA3,B,TEAD1,0.5
GATA3,B,TENM4,0.5
GATA3,B,SYTL2,0.5
GATA3,B,TGFB2,0.5
GATA3,B,THSD4,0.5
GATA3,B,THSD7B,0.5
GATA3,B,TIAM1,0.5
GATA3,B,TLE1,0.5
GATA3,B,TLE3,0.5
GATA3,B,TLE4,0.5
GATA3,B,TLK1,0.5
GATA3,B,TLN2,0.5
GATA3,B,THADA,0.5
GATA3,B,TMSB4X,0.5
GATA3,B,SYT1,0.5
GATA3,B,SYNE2,0.5
GATA3,B,SMAD3,0.5
GATA3,B,SMYD3,0.5
GATA3,B,SND1,0.5
GATA3,B,SPATS2L,0.5
GATA3,B,SPECC1L,0.5
GATA3,B,SPOCK1,0.5
GATA3,B,SPRED2,0.5
GATA3,B,SPTBN1,0.5
GATA3,B,SYNJ2,0.5
GATA3,B,SSBP2,0.5
GATA3,B,ST6GAL1,0.5
GATA3,B,STARD13,0.5
GATA3,B,STK3,0.5
GATA3,B,STK39,0.5
GATA3,B,STXBP5,0.5
GATA3,B,SUMO1P1,0.5
GATA3,B,SYBU,0.5
GATA3,B,SYNE1,0.5
GATA3,B,ST3GAL1,0.5
GATA3,B,TMTC2,0.5
GATA3,B,TNS3,0.5
GATA3,B,TP63,0.5
GATA3,B,ZMIZ1,0.5
GATA3,B,ZMYND8,0.5
GATA3,B,ZNF365,0.5
GATA3,B,ZNF462,0.5
GATA3,B,ZNF608,0.5
GATA3,B,ZNRF1,0.5
GATA3,B,ZPLD1,0.5
GATA6,B,SEMA6A,0.5
GATA3,B,ZFPM2,0.5
GATA6,B,SVIL,0.5
GRHL2,B,LAD1,0.5
GRHL2,B,LIPH,0.5
HHEX,B,TLE1,0.5
HIF1A,B,ADAMTS20,0.5
HIF1A,B,AGPAT5,0.5
HIF1A,B,ANGPT1,0.5
HIF1A,B,ARFGEF2,0.5
HIF1A,B,ARID1B,0.5
GRHL2,B,KIAA1522,0.5
GATA3,B,ZFAND3,0.5
GATA3,B,ZBTB7C,0.5
GATA3,B,XYLT1,0.5
GATA3,B,TPD52,0.5
GATA3,B,TPD52L1,0.5
GATA3,B,TPRG1,0.5
GATA3,B,TRAPPC9,0.5
GATA3,B,TRIM37,0.5
GATA3,B,TRIO,0.5
GATA3,B,TRPS1,0.5
GATA3,B,TSC22D2,0.5
GATA3,B,TTC28,0.5
GATA3,B,TXNRD1,0.5
GATA3,B,UBE2H,0.5
GATA3,B,UNC5C,0.5
GATA3,B,UTRN,0.5
GATA3,B,VAV3,0.5
GATA3,B,VGLL4,0.5
GATA3,B,VMP1,0.5
GATA3,B,VPS13D,0.5
GATA3,B,WWC1,0.5
GATA3,B,WWTR1,0.5
GATA3,B,SLIT3,0.5
GATA3,B,SLC8A1,0.5
GATA3,B,SLC44A1,0.5
GATA3,B,SLC38A1,0.5
GATA3,B,PLCB4,0.5
GATA3,B,PLCL1,0.5
GATA3,B,PLD1,0.5
GATA3,B,PLXNA2,0.5
GATA3,B,PMEPA1,0.5
GATA3,B,PPFIBP2,0.5
GATA3,B,PPM1H,0.5
GATA3,B,PPP3CA,0.5
GATA3,B,PLCB1,0.5
GATA3,B,PREX1,0.5
GATA3,B,PRKAG2,0.5
GATA3,B,PRKCE,0.5
GATA3,B,PRKCH,0.5
GATA3,B,PRKCQ,0.5
GATA3,B,PRLR,0.5
GATA3,B,PSD3,0.5
GATA3,B,PTK2,0.5
GATA3,B,PTK2B,0.5
GATA3,B,PRICKLE2,0.5
GATA3,B,PIP4K2A,0.5
GATA3,B,PIK3R1,0.5
GATA3,B,PHLDB2,0.5
GATA3,B,OSBPL3,0.5
GATA3,B,OSBPL9,0.5
GATA3,B,P3H2,0.5
GATA3,B,PACS1,0.5
GATA3,B,PACSIN2,0.5
GATA3,B,PALLD,0.5
GATA3,B,PAM,0.5
GATA3,B,PARD3,0.5
GATA3,B,PARD3B,0.5
GATA3,B,PARD6B,0.5
GATA3,B,PBX1,0.5
GATA3,B,PBX3,0.5
GATA3,B,PCDH9,0.5
GATA3,B,PCNX2,0.5
GATA3,B,PDE4B,0.5
GATA3,B,PDE4D,0.5
GATA3,B,PDLIM5,0.5
GATA3,B,PDZRN3,0.5
GATA3,B,PHACTR1,0.5
GATA3,B,PTPN7,0.5
HIF1A,B,CACNA1C,0.5
GATA3,B,PTPRJ,0.5
GATA3,B,RAD23B,0.5
GATA3,B,RUNX1,0.5
GATA3,B,RXRA,0.5
GATA3,B,SAMD4A,0.5
GATA3,B,SASH1,0.5
GATA3,B,SATB1,0.5
GATA3,B,SBF2,0.5
GATA3,B,SCAPER,0.5
GATA3,B,SEMA3A,0.5
GATA3,B,RTN4,0.5
GATA3,B,SEMA3C,0.5
GATA3,B,SEPTIN9,0.5
GATA3,B,SGPL1,0.5
GATA3,B,SH3RF1,0.5
GATA3,B,SHANK2,0.5
GATA3,B,SHROOM3,0.5
GATA3,B,SIL1,0.5
GATA3,B,SIPA1L1,0.5
GATA3,B,SIPA1L2,0.5
GATA3,B,SEMA6A,0.5
GATA3,B,RPH3A,0.5
GATA3,B,ROBO1,0.5
GATA3,B,RNF150,0.5
GATA3,B,RAD51B,0.5
GATA3,B,RAPGEF1,0.5
GATA3,B,RAPGEF4,0.5
GATA3,B,RAPGEF5,0.5
GATA3,B,RARA,0.5
GATA3,B,RASEF,0.5
GATA3,B,RBFOX2,0.5
GATA3,B,RBM47,0.5
GATA3,B,RBMS3,0.5
GATA3,B,RBPJ,0.5
GATA3,B,RBPMS,0.5
GATA3,B,RCAN3,0.5
GATA3,B,RERE,0.5
GATA3,B,RFTN1,0.5
GATA3,B,RFX3,0.5
GATA3,B,RGS6,0.5
GATA3,B,RHOBTB3,0.5
GATA3,B,RIMS2,0.5
GATA3,B,RND3,0.5
GATA3,B,PTPRK,0.5
HNF4A,B,RAPGEF1,0.5
HNF4A,B,RAPGEF2,0.5
HNF4A,B,RAPGEF5,0.5
MITF,B,NPAS3,0.5
MITF,B,NPC1,0.5
MITF,B,NRG3,0.5
MITF,B,NRP2,0.5
MITF,B,NRXN1,0.5
MITF,B,NSMAF,0.5
MITF,B,NSMCE2,0.5
MITF,B,NUP93,0.5
MITF,B,NOL4L,0.5
MITF,B,OGDH,0.5
MITF,B,OSBPL3,0.5
MITF,B,OSBPL9,0.5
MITF,B,OTUD7B,0.5
MITF,B,PACRG,0.5
MITF,B,PACSIN2,0.5
MITF,B,PARVA,0.5
MITF,B,PCBP1,0.5
MITF,B,PDE4B,0.5
ONECUT1,B,MITF,0.5
MITF,B,PDE4D,0.5
MITF,B,NFIB,0.5
MITF,B,NFATC2,0.5
MITF,B,MSI2,0.5
MITF,B,MTSS1,0.5
MITF,B,MTUS1,0.5
MITF,B,MYH10,0.5
MITF,B,MYLK,0.5
MITF,B,MYO16,0.5
MITF,B,MYO1E,0.5
MITF,B,MYO5A,0.5
MITF,B,NFIA,0.5
MITF,B,NARF,0.5
MITF,B,NCALD,0.5
MITF,B,NCK2,0.5
MITF,B,NCOR2,0.5
MITF,B,NDST1,0.5
MITF,B,NDUFAF6,0.5
MITF,B,NEDD4L,0.5
MITF,B,NEDD9,0.5
MITF,B,NEK6,0.5
MITF,B,NAV2,0.5
MITF,B,PDE8A,0.5
MITF,B,PDZD2,0.5
MITF,B,PFKFB3,0.5
MITF,B,PRUNE2,0.5
MITF,B,PSAP,0.5
MITF,B,PTCH1,0.5
MITF,B,PTPRJ,0.5
MITF,B,PTPRM,0.5
MITF,B,RAD51B,0.5
MITF,B,RAP1GAP,0.5
MITF,B,RAPGEF1,0.5
MITF,B,PRRC2B,0.5
MITF,B,RASA3,0.5
MITF,B,RBFOX1,0.5
MITF,B,RBMS1,0.5
MITF,B,RBPJ,0.5
MITF,B,RELN,0.5
MITF,B,RERE,0.5
MITF,B,RGL1,0.5
MITF,B,RGS3,0.5
MITF,B,RNF115,0.5
MITF,B,RASGRF1,0.5
MITF,B,PRKN,0.5
MITF,B,PRKCH,0.5
MITF,B,PRKCE,0.5
MITF,B,PHACTR1,0.5
MITF,B,PHACTR3,0.5
MITF,B,PHC2,0.5
MITF,B,PHGDH,0.5
MITF,B,PIP4K2A,0.5
MITF,B,PLA2G6,0.5
MITF,B,PLB1,0.5
MITF,B,PLD1,0.5
MITF,B,PLEKHA7,0.5
MITF,B,PLEKHG3,0.5
MITF,B,PLXNA2,0.5
MITF,B,PLXNC1,0.5
MITF,B,POLR1A,0.5
MITF,B,POU6F2,0.5
MITF,B,PPM1H,0.5
MITF,B,PPP2R5C,0.5
MITF,B,PPP6R3,0.5
MITF,B,PREX1,0.5
MITF,B,PRKAG2,0.5
MITF,B,MRTFB,0.5
MITF,B,RNF144A,0.5
MITF,B,MPZL1,0.5
MITF,B,MLPH,0.5
MITF,B,GRAP2,0.5
MITF,B,GRB10,0.5
MITF,B,GRIK3,0.5
MITF,B,GSE1,0.5
MITF,B,GSN,0.5
MITF,B,GTDC1,0.5
MITF,B,HDAC4,0.5
MITF,B,HHAT,0.5
MITF,B,GPR137B,0.5
MITF,B,HIVEP2,0.5
MITF,B,HPCAL1,0.5
MITF,B,ICA1,0.5
MITF,B,IGF1R,0.5
MITF,B,IGF2BP2,0.5
MITF,B,IGF2R,0.5
MITF,B,IL16,0.5
MITF,B,INPP4B,0.5
MITF,B,IQSEC1,0.5
MITF,B,HIVEP3,0.5
MITF,B,ITGB5,0.5
MITF,B,GPAT4,0.5
MITF,B,GMDS,0.5
MITF,B,FHAD1,0.5
MITF,B,FKBP5,0.5
MITF,B,FMN1,0.5
MITF,B,FNDC3B,0.5
MITF,B,FNIP2,0.5
MITF,B,FOXK1,0.5
MITF,B,FOXN3,0.5
MITF,B,FOXO3,0.5
MITF,B,GMPR,0.5
MITF,B,FOXP1,0.5
MITF,B,FRMD4B,0.5
MITF,B,FTO,0.5
MITF,B,FYN,0.5
MITF,B,GABBR2,0.5
MITF,B,GARNL3,0.5
MITF,B,GAS7,0.5
MITF,B,GATAD2A,0.5
MITF,B,GLMP,0.5
MITF,B,FRMD4A,0.5
MITF,B,ITGB6,0.5
MITF,B,ITPKB,0.5
MITF,B,JARID2,0.5
MITF,B,MACF1,0.5
MITF,B,MACROD2,0.5
MITF,B,MAD1L1,0.5
MITF,B,MAEA,0.5
MITF,B,MAN1C1,0.5
MITF,B,MAP4K4,0.5
MITF,B,MBP,0.5
MITF,B,MCC,0.5
MITF,B,LSAMP,0.5
MITF,B,MCF2L,0.5
MITF,B,MDGA2,0.5
MITF,B,MED15,0.5
MITF,B,MGA,0.5
MITF,B,MGLL,0.5
MITF,B,MICAL2,0.5
MITF,B,MICAL3,0.5
MITF,B,MID1,0.5
MITF,B,MIDEAS,0.5
MITF,B,MCF2L2,0.5
MITF,B,LRCH1,0.5
MITF,B,LPP,0.5
MITF,B,LNPK,0.5
MITF,B,JAZF1,0.5
MITF,B,KCNAB2,0.5
MITF,B,KCNMA1,0.5
MITF,B,KDM4B,0.5
MITF,B,KDM4C,0.5
MITF,B,KIAA0930,0.5
MITF,B,KIAA1671,0.5
MITF,B,KIF6,0.5
MITF,B,KLHDC4,0.5
MITF,B,LARGE1,0.5
MITF,B,LARP1,0.5
MITF,B,LDLRAD3,0.5
MITF,B,LHFPL2,0.5
MITF,B,LHFPL3,0.5
MITF,B,LIMD1,0.5
MITF,B,LINC00322,0.5
MITF,B,LINGO1,0.5
MITF,B,LITAF,0.5
MITF,B,LMNA,0.5
MITF,B,MME,0.5
MITF,B,RNF146,0.5
MITF,B,RNF220,0.5
MITF,B,RPGR,0.5
MNT,B,GATAD2A,0.5
MNT,B,PLEC,0.5
MNT,B,SH3BP2,0.5
MXI1,B,CAST,0.5
MXI1,B,CTBP2,0.5
MXI1,B,DST,0.5
MXI1,B,FAM13A,0.5
MXI1,B,SSBP3,0.5
MITF,B,ZNRF1,0.5
MYB,B,IGF1R,0.5
MYB,B,PDCD4,0.5
MYB,B,RUNX1,0.5
MYC,B,AXIN2,0.5
MYC,B,CMIP,0.5
MYC,B,GMDS,0.5
MYC,B,IER2,0.5
MYC,B,PTPRF,0.5
MYC,B,RAB11A,0.5
MYB,B,KCNMA1,0.5
MYC,B,RPS6KA2,0.5
MITF,B,ZNF704,0.5
MITF,B,ZNF521,0.5
MITF,B,VAC14,0.5
MITF,B,VAPA,0.5
MITF,B,VAV3,0.5
MITF,B,VGLL4,0.5
MITF,B,VPS13D,0.5
MITF,B,VPS53,0.5
MITF,B,WDFY1,0.5
MITF,B,WWP2,0.5
MITF,B,ZNF608,0.5
MITF,B,XPNPEP1,0.5
MITF,B,XYLT1,0.5
MITF,B,ZBTB38,0.5
MITF,B,ZEB2,0.5
MITF,B,ZHX3,0.5
MITF,B,ZMIZ1,0.5
MITF,B,ZMYND8,0.5
MITF,B,ZNF131,0.5
MITF,B,ZNF365,0.5
MITF,B,XXYLT1,0.5
MYC,B,SLC1A5,0.5
MYC,B,SLC2A1,0.5
MYC,B,SMAD3,0.5
NFIC,B,ARID1A,0.5
NFIC,B,COL1A2,0.5
NFIC,B,MBP,0.5
NFIC,B,NDST1,0.5
NFIC,B,TNS1,0.5
TP53,B,NFIC,0.5
NFKB1,B,ARID1A,0.5
NFKB1,B,CCL17,0.5
NFIC,B,APP,0.5
NFKB1,B,CD274,0.5
NFKB1,B,ERAP1,0.5
NFKB1,B,FSCN1,0.5
NFKB1,B,GATAD2A,0.5
NFKB1,B,HDAC7,0.5
NFKB1,B,HNRNPL,0.5
NFKB1,B,IL15RA,0.5
NFKB1,B,IL1R1,0.5
NFKB1,B,IL4R,0.5
NFKB1,B,CD44,0.5
NFIC,B,AFP,0.5
NFE2L2,B,TGIF1,0.5
NFE2L2,B,NQO2,0.5
MYC,B,SMAD7,0.5
MYC,B,TRIB1,0.5
MYC,B,UBE2D3,0.5
MYC,B,ZFP36L2,0.5
MYCN,B,CREB5,0.5
MYCN,B,EGFR,0.5
MYCN,B,ID2,0.5
MYCN,B,MAD1L1,0.5
MYCN,B,PDGFRB,0.5
MYCN,B,PRR5,0.5
MYCN,B,WWC1,0.5
NEUROD1,B,GRM4,0.5
NFATC1,B,CREB5,0.5
NFATC1,B,FYN,0.5
NFATC1,B,NEDD9,0.5
NFE2,B,GCLC,0.5
NFE2,B,TBXAS1,0.5
NFE2L1,B,PARVA,0.5
NFE2L2,B,ABCC1,0.5
MITF,B,UTP25,0.5
MITF,B,UST,0.5
MITF,B,USP6NL,0.5
MITF,B,USP48,0.5
MITF,B,SLC44A1,0.5
MITF,B,SLC44A3,0.5
MITF,B,SLC7A1,0.5
MITF,B,SLC8A1,0.5
MITF,B,SLC9A1,0.5
MITF,B,SLCO3A1,0.5
MITF,B,SLIT3,0.5
MITF,B,SMAD3,0.5
MITF,B,SLC39A11,0.5
MITF,B,SND1,0.5
MITF,B,SNX8,0.5
MITF,B,SNX9,0.5
MITF,B,SOD2,0.5
MITF,B,SORBS1,0.5
MITF,B,SORBS2,0.5
MITF,B,SOX6,0.5
MITF,B,SPART,0.5
MITF,B,SPIRE1,0.5
MITF,B,SNX29,0.5
MITF,B,SLC25A26,0.5
MITF,B,SLC23A2,0.5
MITF,B,SLC22A23,0.5
MITF,B,RPS6KA2,0.5
MITF,B,RPTOR,0.5
MITF,B,RREB1,0.5
MITF,B,RTN4,0.5
MITF,B,RUNX1,0.5
MITF,B,SAMD4A,0.5
MITF,B,SASH1,0.5
MITF,B,SCARB1,0.5
MITF,B,SCRN1,0.5
MITF,B,SDK1,0.5
MITF,B,SEMA5A,0.5
MITF,B,SEPTIN9,0.5
MITF,B,SERINC5,0.5
MITF,B,SH3KBP1,0.5
MITF,B,SH3PXD2B,0.5
MITF,B,SHANK2,0.5
MITF,B,SIL1,0.5
MITF,B,SIPA1L2,0.5
MITF,B,SIPA1L3,0.5
MITF,B,SPOCK1,0.5
MITF,B,FGGY,0.5
MITF,B,SPTBN1,0.5
MITF,B,SSH1,0.5
MITF,B,TMEM229B,0.5
MITF,B,TNRC6B,0.5
MITF,B,TNS3,0.5
MITF,B,TOM1,0.5
MITF,B,TPCN2,0.5
MITF,B,TRAK1,0.5
MITF,B,TRAPPC9,0.5
MITF,B,TRIB1,0.5
MITF,B,TMEM163,0.5
MITF,B,TRIM2,0.5
MITF,B,TRPM8,0.5
MITF,B,TRPS1,0.5
MITF,B,TSC22D2,0.5
MITF,B,TSPAN14,0.5
MITF,B,TSPAN9,0.5
MITF,B,TTLL4,0.5
MITF,B,UBE4B,0.5
MITF,B,ULK4,0.5
MITF,B,TRIO,0.5
MITF,B,TMEM132B,0.5
MITF,B,TMEM131,0.5
MITF,B,TMCC2,0.5
MITF,B,ST3GAL6,0.5
MITF,B,ST6GAL1,0.5
MITF,B,STAT3,0.5
MITF,B,STK10,0.5
MITF,B,STK32B,0.5
MITF,B,STXBP1,0.5
MITF,B,STXBP5,0.5
MITF,B,SVIL,0.5
MITF,B,SYN3,0.5
MITF,B,SYNE2,0.5
MITF,B,TACC1,0.5
MITF,B,TAFA5,0.5
MITF,B,TBC1D14,0.5
MITF,B,TENM4,0.5
MITF,B,TEX2,0.5
MITF,B,THADA,0.5
MITF,B,TIAM1,0.5
MITF,B,TLE3,0.5
MITF,B,TLN2,0.5
MITF,B,SSBP3,0.5
MITF,B,FARP1,0.5
MITF,B,FAM178B,0.5
MITF,B,FAM13A,0.5
HNF4A,B,TRIM2,0.5
HNF4A,B,TRIM31,0.5
HNF4A,B,TRIO,0.5
HNF4A,B,TSPAN14,0.5
HNF4A,B,TSPAN8,0.5
HNF4A,B,TTC7A,0.5
HNF4A,B,TTYH3,0.5
HNF4A,B,USP7,0.5
HNF4A,B,TRAPPC9,0.5
HNF4A,B,UTRN,0.5
HNF4A,B,VGLL4,0.5
HNF4A,B,VMP1,0.5
HNF4A,B,VPS13D,0.5
HNF4A,B,WDFY1,0.5
HNF4A,B,WNK2,0.5
HNF4A,B,WWC1,0.5
HNF4A,B,WWP2,0.5
HNF4A,B,XXYLT1,0.5
HNF4A,B,VAV2,0.5
HNF4A,B,YAP1,0.5
