genesymbol,collection,geneset
ABCD2,hallmark,HALLMARK_BILE_ACID_METABOLISM
ARPP19,hallmark,HALLMARK_GLYCOLYSIS
SERPINA6,hallmark,HALLMARK_BILE_ACID_METABOLISM
PTS,hallmark,HALLMARK_FATTY_ACID_METABOLISM
GSTO1,hallmark,HALLMARK_IL2_STAT5_SIGNALING
VNN1,hallmark,HALLMARK_FATTY_ACID_METABOLISM
HRG,hallmark,HALLMARK_COAGULATION
ALDH9A1,hallmark,HALLMARK_FATTY_ACID_METABOLISM
ALDH9A1,hallmark,HALLMARK_BILE_ACID_METABOLISM
ALDH9A1,hallmark,HALLMARK_GLYCOLYSIS
CYP27A1,hallmark,HALLMARK_BILE_ACID_METABOLISM
PROS1,hallmark,HALLMARK_COAGULATION
CBR1,hallmark,HALLMARK_FATTY_ACID_METABOLISM
AHCY,hallmark,HALLMARK_IL2_STAT5_SIGNALING
ETFDH,hallmark,HALLMARK_FATTY_ACID_METABOLISM
ETFDH,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
FABP1,hallmark,HALLMARK_FATTY_ACID_METABOLISM
MAOA,hallmark,HALLMARK_FATTY_ACID_METABOLISM
ALAS1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
AQP7,hallmark,HALLMARK_FATTY_ACID_METABOLISM
HADHB,hallmark,HALLMARK_FATTY_ACID_METABOLISM
HADHB,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ACOT2,hallmark,HALLMARK_FATTY_ACID_METABOLISM
ALDH1A1,hallmark,HALLMARK_FATTY_ACID_METABOLISM
ALDH1A1,hallmark,HALLMARK_BILE_ACID_METABOLISM
DLST,hallmark,HALLMARK_FATTY_ACID_METABOLISM
DLST,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
CA4,hallmark,HALLMARK_FATTY_ACID_METABOLISM
ALAD,hallmark,HALLMARK_FATTY_ACID_METABOLISM
CPT1A,hallmark,HALLMARK_FATTY_ACID_METABOLISM
CPT1A,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
MLYCD,hallmark,HALLMARK_BILE_ACID_METABOLISM
MLYCD,hallmark,HALLMARK_FATTY_ACID_METABOLISM
HMGCL,hallmark,HALLMARK_FATTY_ACID_METABOLISM
TP53INP2,hallmark,HALLMARK_FATTY_ACID_METABOLISM
S100A10,hallmark,HALLMARK_FATTY_ACID_METABOLISM
S100A10,hallmark,HALLMARK_P53_PATHWAY
CYP4A22,hallmark,HALLMARK_FATTY_ACID_METABOLISM
EHHADH,hallmark,HALLMARK_FATTY_ACID_METABOLISM
HSP90AA1,hallmark,HALLMARK_FATTY_ACID_METABOLISM
ACSM3,hallmark,HALLMARK_FATTY_ACID_METABOLISM
AUH,hallmark,HALLMARK_FATTY_ACID_METABOLISM
ACSS1,hallmark,HALLMARK_FATTY_ACID_METABOLISM
HCCS,hallmark,HALLMARK_FATTY_ACID_METABOLISM
HCCS,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
PRDX6,hallmark,HALLMARK_FATTY_ACID_METABOLISM
PRDX6,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
MIX23,hallmark,HALLMARK_FATTY_ACID_METABOLISM
SUCLG2,hallmark,HALLMARK_FATTY_ACID_METABOLISM
PCBD1,hallmark,HALLMARK_FATTY_ACID_METABOLISM
HSD17B10,hallmark,HALLMARK_FATTY_ACID_METABOLISM
HSD17B10,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
GSTZ1,hallmark,HALLMARK_FATTY_ACID_METABOLISM
HSPH1,hallmark,HALLMARK_FATTY_ACID_METABOLISM
PPARA,hallmark,HALLMARK_FATTY_ACID_METABOLISM
ECI2,hallmark,HALLMARK_FATTY_ACID_METABOLISM
AOC3,hallmark,HALLMARK_FATTY_ACID_METABOLISM
GCDH,hallmark,HALLMARK_FATTY_ACID_METABOLISM
NTHL1,hallmark,HALLMARK_FATTY_ACID_METABOLISM
BLVRA,hallmark,HALLMARK_FATTY_ACID_METABOLISM
ACSL5,hallmark,HALLMARK_FATTY_ACID_METABOLISM
ACSL5,hallmark,HALLMARK_BILE_ACID_METABOLISM
AADAT,hallmark,HALLMARK_FATTY_ACID_METABOLISM
ACADVL,hallmark,HALLMARK_FATTY_ACID_METABOLISM
ACADVL,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
SDHD,hallmark,HALLMARK_FATTY_ACID_METABOLISM
SDHD,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ERP29,hallmark,HALLMARK_FATTY_ACID_METABOLISM
FH,hallmark,HALLMARK_FATTY_ACID_METABOLISM
FH,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
D2HGDH,hallmark,HALLMARK_FATTY_ACID_METABOLISM
RAP1GDS1,hallmark,HALLMARK_FATTY_ACID_METABOLISM
OSTC,hallmark,HALLMARK_FATTY_ACID_METABOLISM
CD1D,hallmark,HALLMARK_FATTY_ACID_METABOLISM
CD1D,hallmark,HALLMARK_ALLOGRAFT_REJECTION
HSD17B11,hallmark,HALLMARK_FATTY_ACID_METABOLISM
HSD17B11,hallmark,HALLMARK_BILE_ACID_METABOLISM
CBR3,hallmark,HALLMARK_FATTY_ACID_METABOLISM
PTPRG,hallmark,HALLMARK_FATTY_ACID_METABOLISM
UROD,hallmark,HALLMARK_FATTY_ACID_METABOLISM
NCAPH2,hallmark,HALLMARK_FATTY_ACID_METABOLISM
SERINC1,hallmark,HALLMARK_FATTY_ACID_METABOLISM
PDHB,hallmark,HALLMARK_FATTY_ACID_METABOLISM
PDHB,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
CEL,hallmark,HALLMARK_FATTY_ACID_METABOLISM
PDHA1,hallmark,HALLMARK_FATTY_ACID_METABOLISM
PDHA1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
SUCLA2,hallmark,HALLMARK_FATTY_ACID_METABOLISM
SUCLA2,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
HAO2,hallmark,HALLMARK_FATTY_ACID_METABOLISM
CA6,hallmark,HALLMARK_FATTY_ACID_METABOLISM
MDH1,hallmark,HALLMARK_FATTY_ACID_METABOLISM
MDH1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
MDH1,hallmark,HALLMARK_GLYCOLYSIS
UROS,hallmark,HALLMARK_FATTY_ACID_METABOLISM
CRYZ,hallmark,HALLMARK_FATTY_ACID_METABOLISM
SDHA,hallmark,HALLMARK_FATTY_ACID_METABOLISM
SDHA,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
CYP4A11,hallmark,HALLMARK_FATTY_ACID_METABOLISM
HSD17B4,hallmark,HALLMARK_FATTY_ACID_METABOLISM
HSD17B4,hallmark,HALLMARK_BILE_ACID_METABOLISM
ACSL4,hallmark,HALLMARK_FATTY_ACID_METABOLISM
MCEE,hallmark,HALLMARK_FATTY_ACID_METABOLISM
GAD2,hallmark,HALLMARK_FATTY_ACID_METABOLISM
ACAA1,hallmark,HALLMARK_FATTY_ACID_METABOLISM
ACAA1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
CPOX,hallmark,HALLMARK_FATTY_ACID_METABOLISM
RDH16,hallmark,HALLMARK_FATTY_ACID_METABOLISM
GPD1,hallmark,HALLMARK_FATTY_ACID_METABOLISM
FABP2,hallmark,HALLMARK_FATTY_ACID_METABOLISM
IDH3B,hallmark,HALLMARK_FATTY_ACID_METABOLISM
IDH3B,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
IL4I1,hallmark,HALLMARK_FATTY_ACID_METABOLISM
INMT,hallmark,HALLMARK_FATTY_ACID_METABOLISM
ACOT8,hallmark,HALLMARK_FATTY_ACID_METABOLISM
BCKDHB,hallmark,HALLMARK_FATTY_ACID_METABOLISM
ADSL,hallmark,HALLMARK_FATTY_ACID_METABOLISM
HSDL2,hallmark,HALLMARK_FATTY_ACID_METABOLISM
METAP1,hallmark,HALLMARK_FATTY_ACID_METABOLISM
GLUL,hallmark,HALLMARK_FATTY_ACID_METABOLISM
ECI1,hallmark,HALLMARK_FATTY_ACID_METABOLISM
ECI1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ATP6V1F,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ABCB7,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ATP5PB,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
BDH2,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
COX7A2,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ATP1B1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
GLUD1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NDUFS8,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ATP6V0B,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
UQCRFS1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NDUFB4,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NDUFB4,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
CYB5R3,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
TIMM8B,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
RHOT1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
COX15,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
OAT,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
MRPS22,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NDUFB2,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
TIMM10,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NDUFB3,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
MRPL35,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NDUFS2,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NDUFS2,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
COX6B1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NDUFB1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ATP5MF,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ATP6V1G1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
PMPCA,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
OPA1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
OXA1L,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
TIMM9,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
MRPL11,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NNT,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NDUFA6,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NDUFA6,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
NDUFS4,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ATP5F1A,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
COX11,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
SLC25A5,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
AFG3L2,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ATP5F1E,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
PDHX,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
LDHB,hallmark,HALLMARK_P53_PATHWAY
LDHB,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NDUFA7,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
TIMM50,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ISCU,hallmark,HALLMARK_P53_PATHWAY
ISCU,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ISCU,hallmark,HALLMARK_COAGULATION
UQCRB,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NDUFS7,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
OGDH,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NDUFA2,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
MPC1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ATP5F1C,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NDUFV1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NDUFS1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ATP5F1D,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ATP5MC2,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
SLC25A20,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
COX7A2L,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ATP6V1C1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ATP5MC3,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
MTRF1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
TOMM22,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
FXN,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
COX7C,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
UQCRC2,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
COX10,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
SLC25A6,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ATP6V1E1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
MTRR,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
MAOB,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
SLC25A4,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ATP5MG,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ATP5PD,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
HTRA2,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NDUFA4,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NDUFB5,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NDUFC2,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NDUFV2,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
COX4I1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ISCA1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NDUFA3,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
TIMM17A,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
SLC25A11,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
MRPS30,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ATP5ME,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NDUFS6,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
TIMM13,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NDUFC1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ATP6V0E1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
HADHA,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
MRPS15,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
CYCS,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ALDH6A1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
MRPS11,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
SLC25A12,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ACADSB,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NDUFA8,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
MRPL34,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
MFN2,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
MRPS12,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
UQCRH,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
MTX2,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NDUFB6,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NQO2,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
TCIRG1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ATP5F1B,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NDUFA1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
COX5B,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ATP6V0C,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ETFA,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NDUFB8,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NDUFA9,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ATP5PF,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ACAT1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ALG1,hallmark,HALLMARK_GLYCOLYSIS
CHST12,hallmark,HALLMARK_GLYCOLYSIS
B3GNT3,hallmark,HALLMARK_GLYCOLYSIS
GNE,hallmark,HALLMARK_GLYCOLYSIS
CHPF2,hallmark,HALLMARK_GLYCOLYSIS
TXN,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
TXN,hallmark,HALLMARK_GLYCOLYSIS
XYLT2,hallmark,HALLMARK_GLYCOLYSIS
GLCE,hallmark,HALLMARK_GLYCOLYSIS
HS2ST1,hallmark,HALLMARK_GLYCOLYSIS
PMM2,hallmark,HALLMARK_GLYCOLYSIS
FUT8,hallmark,HALLMARK_GLYCOLYSIS
PYGB,hallmark,HALLMARK_GLYCOLYSIS
MPI,hallmark,HALLMARK_GLYCOLYSIS
GYS2,hallmark,HALLMARK_GLYCOLYSIS
B4GALT4,hallmark,HALLMARK_GLYCOLYSIS
BPNT1,hallmark,HALLMARK_GLYCOLYSIS
NDUFV3,hallmark,HALLMARK_GLYCOLYSIS
MIOX,hallmark,HALLMARK_GLYCOLYSIS
HS6ST2,hallmark,HALLMARK_GLYCOLYSIS
SRD5A3,hallmark,HALLMARK_GLYCOLYSIS
CHST1,hallmark,HALLMARK_GLYCOLYSIS
GALK2,hallmark,HALLMARK_GLYCOLYSIS
LCT,hallmark,HALLMARK_GLYCOLYSIS
PGAM1,hallmark,HALLMARK_GLYCOLYSIS
PHKA2,hallmark,HALLMARK_GLYCOLYSIS
NOL3,hallmark,HALLMARK_GLYCOLYSIS
SLC25A13,hallmark,HALLMARK_GLYCOLYSIS
NANP,hallmark,HALLMARK_GLYCOLYSIS
B4GALT7,hallmark,HALLMARK_GLYCOLYSIS
SLC16A3,hallmark,HALLMARK_GLYCOLYSIS
CAPN5,hallmark,HALLMARK_GLYCOLYSIS
CAPN5,hallmark,HALLMARK_COAGULATION
ECD,hallmark,HALLMARK_GLYCOLYSIS
PAXIP1,hallmark,HALLMARK_GLYCOLYSIS
POLR3K,hallmark,HALLMARK_GLYCOLYSIS
GMPPB,hallmark,HALLMARK_GLYCOLYSIS
SPAG4,hallmark,HALLMARK_GLYCOLYSIS
GAL3ST1,hallmark,HALLMARK_GLYCOLYSIS
RPE,hallmark,HALLMARK_GLYCOLYSIS
HOMER1,hallmark,HALLMARK_GLYCOLYSIS
RARS1,hallmark,HALLMARK_GLYCOLYSIS
RARS1,hallmark,HALLMARK_ALLOGRAFT_REJECTION
B4GALT2,hallmark,HALLMARK_GLYCOLYSIS
PYGL,hallmark,HALLMARK_GLYCOLYSIS
B3GAT1,hallmark,HALLMARK_GLYCOLYSIS
CHST6,hallmark,HALLMARK_GLYCOLYSIS
ME2,hallmark,HALLMARK_GLYCOLYSIS
PFKFB1,hallmark,HALLMARK_GLYCOLYSIS
SLC35A3,hallmark,HALLMARK_GLYCOLYSIS
LHX9,hallmark,HALLMARK_GLYCOLYSIS
ALDH7A1,hallmark,HALLMARK_GLYCOLYSIS
CLN6,hallmark,HALLMARK_GLYCOLYSIS
CLDN3,hallmark,HALLMARK_GLYCOLYSIS
IDUA,hallmark,HALLMARK_GLYCOLYSIS
DSC2,hallmark,HALLMARK_GLYCOLYSIS
FBP2,hallmark,HALLMARK_GLYCOLYSIS
ABCB6,hallmark,HALLMARK_GLYCOLYSIS
GMPPA,hallmark,HALLMARK_GLYCOLYSIS
PKP2,hallmark,HALLMARK_GLYCOLYSIS
GPR87,hallmark,HALLMARK_GLYCOLYSIS
PKM,hallmark,HALLMARK_GLYCOLYSIS
ARTN,hallmark,HALLMARK_GLYCOLYSIS
CHST4,hallmark,HALLMARK_GLYCOLYSIS
EXT2,hallmark,HALLMARK_GLYCOLYSIS
B3GAT3,hallmark,HALLMARK_GLYCOLYSIS
PGLS,hallmark,HALLMARK_GLYCOLYSIS
CHPF,hallmark,HALLMARK_GLYCOLYSIS
GNPDA1,hallmark,HALLMARK_GLYCOLYSIS
LHPP,hallmark,HALLMARK_GLYCOLYSIS
NDST3,hallmark,HALLMARK_GLYCOLYSIS
TGFA,hallmark,HALLMARK_P53_PATHWAY
TGFA,hallmark,HALLMARK_GLYCOLYSIS
GFPT1,hallmark,HALLMARK_GLYCOLYSIS
SOX9,hallmark,HALLMARK_GLYCOLYSIS
AKR1A1,hallmark,HALLMARK_GLYCOLYSIS
MBP,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
PRDX2,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
MPO,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
OXSR1,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
SBNO2,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
IPCEF1,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
PDLIM1,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
MSRA,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
ABCC1,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
FES,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
EGLN2,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
TXNRD2,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
FTL,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
GCLM,hallmark,HALLMARK_BILE_ACID_METABOLISM
GCLM,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
CDKN2D,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
HMOX2,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
HHEX,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
SRXN1,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
LAMTOR5,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
SCAF4,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
PTPA,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
GLRX2,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
STK25,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
MGST1,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
TRAF4,hallmark,HALLMARK_P53_PATHWAY
CEBPA,hallmark,HALLMARK_P53_PATHWAY
PITPNC1,hallmark,HALLMARK_P53_PATHWAY
CDKN2B,hallmark,HALLMARK_P53_PATHWAY
TRIAP1,hallmark,HALLMARK_P53_PATHWAY
CTSF,hallmark,HALLMARK_P53_PATHWAY
MAPKAPK3,hallmark,HALLMARK_P53_PATHWAY
COQ8A,hallmark,HALLMARK_P53_PATHWAY
CD81,hallmark,HALLMARK_P53_PATHWAY
CD81,hallmark,HALLMARK_IL2_STAT5_SIGNALING
AEN,hallmark,HALLMARK_P53_PATHWAY
FBXW7,hallmark,HALLMARK_P53_PATHWAY
RPS27L,hallmark,HALLMARK_P53_PATHWAY
IP6K2,hallmark,HALLMARK_P53_PATHWAY
MDM2,hallmark,HALLMARK_P53_PATHWAY
CDKN2AIP,hallmark,HALLMARK_P53_PATHWAY
TCHH,hallmark,HALLMARK_P53_PATHWAY
IRAG2,hallmark,HALLMARK_P53_PATHWAY
RXRA,hallmark,HALLMARK_BILE_ACID_METABOLISM
RXRA,hallmark,HALLMARK_P53_PATHWAY
H1-2,hallmark,HALLMARK_P53_PATHWAY
TP63,hallmark,HALLMARK_P53_PATHWAY
WWP1,hallmark,HALLMARK_P53_PATHWAY
WRAP73,hallmark,HALLMARK_P53_PATHWAY
RRP8,hallmark,HALLMARK_P53_PATHWAY
TAX1BP3,hallmark,HALLMARK_P53_PATHWAY
KRT17,hallmark,HALLMARK_P53_PATHWAY
H2AJ,hallmark,HALLMARK_P53_PATHWAY
DEF6,hallmark,HALLMARK_P53_PATHWAY
ZNF365,hallmark,HALLMARK_P53_PATHWAY
NHLH2,hallmark,HALLMARK_P53_PATHWAY
H2AW,hallmark,HALLMARK_P53_PATHWAY
DNTTIP2,hallmark,HALLMARK_P53_PATHWAY
ZBTB16,hallmark,HALLMARK_P53_PATHWAY
TCN2,hallmark,HALLMARK_P53_PATHWAY
VWA5A,hallmark,HALLMARK_P53_PATHWAY
VDR,hallmark,HALLMARK_P53_PATHWAY
PRKAB1,hallmark,HALLMARK_P53_PATHWAY
RAB40C,hallmark,HALLMARK_P53_PATHWAY
GM2A,hallmark,HALLMARK_P53_PATHWAY
PRMT2,hallmark,HALLMARK_P53_PATHWAY
PDGFA,hallmark,HALLMARK_P53_PATHWAY
PDGFA,hallmark,HALLMARK_ANGIOGENESIS
CLCA2,hallmark,HALLMARK_P53_PATHWAY
RRAD,hallmark,HALLMARK_P53_PATHWAY
TM7SF3,hallmark,HALLMARK_P53_PATHWAY
ABCC5,hallmark,HALLMARK_P53_PATHWAY
MXD4,hallmark,HALLMARK_P53_PATHWAY
SESN1,hallmark,HALLMARK_P53_PATHWAY
ZNF365,hallmark,HALLMARK_P53_PATHWAY
STEAP3,hallmark,HALLMARK_P53_PATHWAY
HDAC3,hallmark,HALLMARK_P53_PATHWAY
NUDT15,hallmark,HALLMARK_P53_PATHWAY
RPS12,hallmark,HALLMARK_P53_PATHWAY
EPS8L2,hallmark,HALLMARK_P53_PATHWAY
ZMAT3,hallmark,HALLMARK_P53_PATHWAY
IRAK1,hallmark,HALLMARK_P53_PATHWAY
HEXIM1,hallmark,HALLMARK_P53_PATHWAY
RCHY1,hallmark,HALLMARK_P53_PATHWAY
GPX2,hallmark,HALLMARK_P53_PATHWAY
ANKRA2,hallmark,HALLMARK_P53_PATHWAY
RAD9A,hallmark,HALLMARK_P53_PATHWAY
EI24,hallmark,HALLMARK_P53_PATHWAY
BLCAP,hallmark,HALLMARK_P53_PATHWAY
SLC3A2,hallmark,HALLMARK_P53_PATHWAY
TPRKB,hallmark,HALLMARK_P53_PATHWAY
RPL36,hallmark,HALLMARK_P53_PATHWAY
